Estados Unidos Mexicanos,  40 997 064,,,
Seguro,,, 10 744 364,26.2
Inseguro,,, 30 088 992,73.4
,,,,
Aguascalientes,,,,
Aguascalientes ,  588 818,,,
Seguro,,,  233 126,39.6
Inseguro,,,  353 793,60.1
,,,,
Baja California,,,,
Mexicali,  590 325,,,
Seguro,,,  226 843,38.4
Inseguro,,,  363 482,61.6
Tijuana, 1 134 276,,,
Seguro,,,  163 405,14.4
Inseguro,,,  970 871,85.6
,,,,
Baja California Sur,,,,
La Paz,  215 947,,,
Seguro,,,  120 365,55.7
Inseguro,,,  91 432,42.3
Los Cabos1,  133 582,,,
Seguro,,,  78 141,58.5
Inseguro,,,  53 014,39.7
,,,,
Campeche,,,,
San Francisco de Campeche,  194 734,,,
Seguro,,,  109 408,56.2
Inseguro,,,  83 996,43.1
Ciudad del Carmen,  141 727,,,
Seguro,,,  32 222,22.7
Inseguro,,,  108 911,76.8
,,,,
Coahuila de Zaragoza,,,,
Saltillo,  607 872,,,
Seguro,,,  391 941,64.5
Inseguro,,,  215 931,35.5
La Laguna2,  766 349,,,
Seguro,,,  376 899,49.2
Inseguro,,,  389 450,50.8
Piedras Negras,  114 149,,,
Seguro,,,  67 620,59.2
Inseguro,,,  46 529,40.8
,,,,
Colima,,,,
Colima ,  217 280,,,
Seguro,,,  68 670,31.6
Inseguro,,,  147 755,68.0
Manzanillo,  110 576,,,
Seguro,,,  35 393,32.0
Inseguro,,,  75 007,67.8
,,,,
Chiapas,,,,
Tuxtla Gutiérrez,  496 894,,,
Seguro,,,  124 651,25.1
Inseguro,,,  370 187,74.5
Tapachula,  179 437,,,
Seguro,,,  24 112,13.4
Inseguro,,,  155 325,86.6
,,,,
Chihuahua,,,,
Chihuahua ,  648 047,,,
Seguro,,,  198 242,30.6
Inseguro,,,  449 805,69.4
Juárez, 1 034 040,,,
Seguro,,,  182 873,17.7
Inseguro,,,  851 167,82.3
,,,,
Ciudad de México,,,,
Región Norte,,,,
Gustavo A. Madero,  927 734,,,
Seguro,,,  189 229,20.4
Inseguro,,,  734 592,79.2
Iztacalco,  314 361,,,
Seguro,,,  49 658,15.8
Inseguro,,,  263 590,83.8
Venustiano Carranza,  342 088,,,
Seguro,,,  127 689,37.3
Inseguro,,,  213 904,62.5
Región Sur,,,,
Benito Juárez,  335 399,,,
Seguro,,,  170 973,51.0
Inseguro,,,  164 426,49.0
Coyoacán,  510 110,,,
Seguro,,,  162 459,31.8
Inseguro,,,  347 651,68.2
La Magdalena Contreras,  182 772,,,
Seguro,,,  42 583,23.3
Inseguro,,,  140 189,76.7
Tlalpan,  493 135,,,
Seguro,,,  95 943,19.5
Inseguro,,,  397 192,80.5
Región Oriente,,,,
Iztapalapa, 1 378 116,,,
Seguro,,,  109 431,7.9
Inseguro,,, 1 258 692,91.3
Milpa Alta,  83 377,,,
Seguro,,,  19 483,23.4
Inseguro,,,  62 849,75.4
Tláhuac,  264 701,,,
Seguro,,,  33 262,12.6
Inseguro,,,  227 941,86.1
Xochimilco,  303 292,,,
Seguro,,,  62 881,20.7
Inseguro,,,  240 411,79.3
Región Poniente,,,,
Álvaro Obregón,  599 336,,,
Seguro,,,  112 377,18.8
Inseguro,,,  483 283,80.6
Azcapotzalco,  331 408,,,
Seguro,,,  65 059,19.6
Inseguro,,,  265 389,80.1
Cuajimalpa de Morelos,  138 976,,,
Seguro,,,  72 575,52.2
Inseguro,,,  66 083,47.5
Cuauhtémoc,  436 195,,,
Seguro,,,  135 167,31.0
Inseguro,,,  298 739,68.5
Miguel Hidalgo,  309 737,,,
Seguro,,,  102 296,33.0
Inseguro,,,  204 807,66.1
,,,,
Durango,,,,
Durango ,  404 215,,,
Seguro,,,  225 556,55.8
Inseguro,,,  176 354,43.6
La Laguna2,  766 349,,,
Seguro,,,  376 899,49.2
Inseguro,,,  389 450,50.8
,,,,
Guanajuato,,,,
León de los Aldama, 1 092 232,,,
Seguro,,,  114 077,10.4
Inseguro,,,  978 155,89.6
Guanajuato ,  88 380,,,
Seguro,,,  18 166,20.6
Inseguro,,,  70 214,79.4
,,,,
Guerrero,,,,
Acapulco de Juárez,  528 164,,,
Seguro,,,  94 731,17.9
Inseguro,,,  430 385,81.5
Chilpancingo de los Bravo,  139 641,,,
Seguro,,,  12 143,8.7
Inseguro,,,  126 083,90.3
Ixtapa-Zihuatanejo,  71 705,,,
Seguro,,,  14 457,20.2
Inseguro,,,  57 032,79.5
,,,,
Hidalgo,,,,
Pachuca de Soto,  292 807,,,
Seguro,,,  104 237,35.6
Inseguro,,,  188 570,64.4
,,,,
Jalisco,,,,
Guadalajara, 1 267 671,,,
Seguro,,,  204 592,16.1
Inseguro,,, 1 063 079,83.9
Tonalá,  343 321,,,
Seguro,,,  69 156,20.1
Inseguro,,,  273 661,79.7
Tlajomulco de Zúñiga,  61 132,,,
Seguro,,,  14 813,24.2
Inseguro,,,  46 319,75.8
San Pedro Tlaquepaque,  462 134,,,
Seguro,,,  100 493,21.7
Inseguro,,,  361 641,78.3
Zapopan,  931 660,,,
Seguro,,,  271 842,29.2
Inseguro,,,  659 818,70.8
Puerto Vallarta,  172 119,,,
Seguro,,,  115 618,67.2
Inseguro,,,  54 737,31.8
,,,,
Estado de México,,,,
Toluca de Lerdo,  981 698,,,
Seguro,,,  113 646,11.6
Inseguro,,,  868 052,88.4
Ecatepec de Morelos, 1 416 696,,,
Seguro,,,  76 608,5.4
Inseguro,,, 1 336 770,94.4
Ciudad Nezahualcóyotl,  991 495,,,
Seguro,,,  206 989,20.9
Inseguro,,,  773 934,78.1
Naucalpan de Juárez,  748 089,,,
Seguro,,,  82 285,11.0
Inseguro,,,  661 831,88.5
Tlalnepantla de Baz,  627 524,,,
Seguro,,,  100 000,15.9
Inseguro,,,  518 539,82.6
Atizapán de Zaragoza,  443 093,,,
Seguro,,,  75 672,17.1
Inseguro,,,  360 334,81.3
Chimalhuacán,  506 030,,,
Seguro,,,  87 012,17.2
Inseguro,,,  416 986,82.4
Cuautitlán Izcalli,  447 146,,,
Seguro,,,  54 799,12.3
Inseguro,,,  392 347,87.7
,,,,
Michoacán de Ocampo,,,,
Morelia,  517 683,,,
Seguro,,,  73 437,14.2
Inseguro,,,  439 954,85.0
Uruapan,  202 160,,,
Seguro,,,  11 854,5.9
Inseguro,,,  190 306,94.1
Lázaro Cárdenas,  204 344,,,
Seguro,,,  69 045,33.8
Inseguro,,,  128 425,62.8
,,,,
Morelos,,,,
Cuernavaca,  621 108,,,
Seguro,,,  67 462,10.9
Inseguro,,,  553 646,89.1
,,,,
Nayarit,,,,
Tepic,  310 081,,,
Seguro,,,  164 227,53.0
Inseguro,,,  145 408,46.9
,,,,
Nuevo León,,,,
Monterrey, 1 000 934,,,
Seguro,,,  226 061,22.6
Inseguro,,,  763 762,76.3
San Pedro Garza García,  115 787,,,
Seguro,,,  88 034,76.0
Inseguro,,,  27 753,24.0
Apodaca,  384 195,,,
Seguro,,,  187 775,48.9
Inseguro,,,  195 312,50.8
Guadalupe,  609 118,,,
Seguro,,,  290 512,47.7
Inseguro,,,  317 095,52.1
General Escobedo,  285 428,,,
Seguro,,,  160 074,56.1
Inseguro,,,  124 427,43.6
San Nicolás de los Garza,  400 741,,,
Seguro,,,  253 792,63.3
Inseguro,,,  146 420,36.5
Santa Catarina,  232 903,,,
Seguro,,,  106 293,45.6
Inseguro,,,  126 307,54.2
,,,,
Oaxaca,,,,
Oaxaca de Juárez,  407 716,,,
Seguro,,,  104 593,25.7
Inseguro,,,  303 123,74.3
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza, 1 590 953,,,
Seguro,,,  188 491,11.8
Inseguro,,, 1 381 095,86.8
,,,,
Querétaro,,,,
Querétaro ,  682 667,,,
Seguro,,,  277 037,40.6
Inseguro,,,  404 076,59.2
,,,,
Quintana Roo,,,,
Cancún,  601 185,,,
Seguro,,,  86 821,14.4
Inseguro,,,  514 364,85.6
,,,,
San Luis Potosí,,,,
San Luis Potosí ,  743 650,,,
Seguro,,,  96 945,13.0
Inseguro,,,  646 705,87.0
,,,,
Sinaloa,,,,
Culiacán Rosales,  538 238,,,
Seguro,,,  119 593,22.2
Inseguro,,,  418 645,77.8
Mazatlán,  318 297,,,
Seguro,,,  135 092,42.4
Inseguro,,,  183 205,57.6
Los Mochis,  209 179,,,
Seguro,,,  105 605,50.5
Inseguro,,,  102 853,49.2
,,,,
Sonora,,,,
Hermosillo,  601 727,,,
Seguro,,,  155 190,25.8
Inseguro,,,  446 537,74.2
Nogales,  172 880,,,
Seguro,,,  83 785,48.5
Inseguro,,,  89 095,51.5
,,,,
Tabasco,,,,
Villahermosa,  320 575,,,
Seguro,,,  28 622,8.9
Inseguro,,,  291 953,91.1
,,,,
Tamaulipas,,,,
Tampico,  596 428,,,
Seguro,,,  342 575,57.4
Inseguro,,,  253 853,42.6
Reynosa,  475 226,,,
Seguro,,,  76 369,16.1
Inseguro,,,  392 570,82.6
Nuevo Laredo,  284 416,,,
Seguro,,,  64 841,22.8
Inseguro,,,  215 118,75.6
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl,  531 335,,,
Seguro,,,  212 549,40.0
Inseguro,,,  308 516,58.1
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz,  554 513,,,
Seguro,,,  128 376,23.2
Inseguro,,,  423 072,76.3
Coatzacoalcos,  215 365,,,
Seguro,,,  17 080,7.9
Inseguro,,,  198 285,92.1
,,,,
Yucatán,,,,
Mérida,  841 969,,,
Seguro,,,  632 760,75.2
Inseguro,,,  209 209,24.8
,,,,
Zacatecas,,,,
Zacatecas ,  192 312,,,
Seguro,,,  39 899,20.7
Inseguro,,,  152 413,79.3
Fresnillo,  92 209,,,
Seguro,,,  7 707,8.4
Inseguro,,,  84 256,91.4